0.0165921, 0
1, 0

0.0264038, 0.00293724
0.999999, 0.00106468

0.0345117, 0.00570882
0.999998, 0.00212936

0.0416853, 0.00833053
0.999995, 0.00319403

0.0482389, 0.0108299
0.999991, 0.00425871

0.0543394, 0.0132282
0.999986, 0.00532337

0.0600886, 0.0155413
0.99998, 0.00638804

0.065554, 0.0177812
0.999972, 0.00745269

0.0707836, 0.0199573
0.999964, 0.00851734

0.0758128, 0.0220769
0.999954, 0.00958197

0.0806687, 0.0241461
0.999943, 0.0106466

0.0853726, 0.0261698
0.999931, 0.0117112

0.0899417, 0.0281522
0.999918, 0.0127758

0.0943899, 0.0300969
0.999904, 0.0138404

0.0987291, 0.0320067
0.999889, 0.014905

0.102969, 0.0338844
0.999872, 0.0159695

0.107118, 0.0357322
0.999855, 0.0170341

0.111184, 0.0375522
0.999836, 0.0180986

0.115172, 0.039346
0.999816, 0.0191631

0.119089, 0.0411153
0.999795, 0.0202275

0.122938, 0.0428616
0.999773, 0.021292

0.126726, 0.044586
0.99975, 0.0223564

0.130454, 0.0462898
0.999726, 0.0234208

0.134127, 0.047974
0.9997, 0.0244852

0.137749, 0.0496395
0.999674, 0.0255495

0.14132, 0.0512873
0.999646, 0.0266139

0.144846, 0.0529181
0.999617, 0.0276781

0.148327, 0.0545328
0.999587, 0.0287424

0.151765, 0.0561319
0.999556, 0.0298066

0.155164, 0.0577162
0.999523, 0.0308708

0.158524, 0.0592862
0.99949, 0.031935

0.161847, 0.0608424
0.999455, 0.0329991

0.165136, 0.0623854
0.99942, 0.0340632

0.16839, 0.0639157
0.999383, 0.0351272

0.171613, 0.0654337
0.999345, 0.0361912

0.174804, 0.0669399
0.999306, 0.0372552

0.177965, 0.0684346
0.999266, 0.0383191

0.181098, 0.0699182
0.999224, 0.039383

0.184203, 0.0713911
0.999182, 0.0404468

0.187281, 0.0728536
0.999138, 0.0415106

0.190333, 0.074306
0.999093, 0.0425743

0.19336, 0.0757486
0.999047, 0.043638

0.196363, 0.0771818
0.999, 0.0447017

0.199342, 0.0786057
0.998952, 0.0457652

0.202299, 0.0800206
0.998903, 0.0468288

0.205233, 0.0814269
0.998853, 0.0478923

0.208147, 0.0828246
0.998801, 0.0489557

0.211039, 0.084214
0.998748, 0.0500191

0.213911, 0.0855954
0.998694, 0.0510824

0.216764, 0.086969
0.998639, 0.0521457

0.219598, 0.0883349
0.998583, 0.0532089

0.222413, 0.0896933
0.998526, 0.054272

0.22521, 0.0910444
0.998468, 0.0553351

0.227989, 0.0923883
0.998408, 0.0563981

0.230751, 0.0937253
0.998348, 0.0574611

0.233497, 0.0950555
0.998286, 0.0585239

0.236226, 0.096379
0.998223, 0.0595868

0.238939, 0.0976961
0.998159, 0.0606495

0.241637, 0.0990067
0.998094, 0.0617122

0.244319, 0.100311
0.998028, 0.0627748

0.246987, 0.101609
0.99796, 0.0638374

0.24964, 0.102902
0.997892, 0.0648998

0.252279, 0.104188
0.997822, 0.0659622

0.254903, 0.105469
0.997751, 0.0670246

0.257515, 0.106744
0.997679, 0.0680868

0.260113, 0.108013
0.997606, 0.069149

0.262698, 0.109277
0.997532, 0.0702111

0.26527, 0.110536
0.997457, 0.0712731

0.26783, 0.11179
0.99738, 0.072335

0.270377, 0.113038
0.997303, 0.0733969

0.272912, 0.114281
0.997224, 0.0744586

0.275436, 0.11552
0.997144, 0.0755203

0.277948, 0.116753
0.997063, 0.0765819

0.280448, 0.117982
0.996981, 0.0776434

0.282938, 0.119206
0.996898, 0.0787048

0.285416, 0.120425
0.996814, 0.0797662

0.287884, 0.12164
0.996728, 0.0808274

0.290341, 0.122851
0.996641, 0.0818886

0.292788, 0.124057
0.996554, 0.0829496

0.295225, 0.125258
0.996465, 0.0840106

0.297651, 0.126456
0.996375, 0.0850715

0.300068, 0.127649
0.996284, 0.0861322

0.302475, 0.128838
0.996191, 0.0871929

0.304873, 0.130023
0.996098, 0.0882535

0.307261, 0.131204
0.996004, 0.0893139

0.30964, 0.132381
0.995908, 0.0903743

0.31201, 0.133554
0.995811, 0.0914346

0.314371, 0.134723
0.995713, 0.0924948

0.316723, 0.135889
0.995614, 0.0935548

0.319067, 0.137051
0.995514, 0.0946148

0.321402, 0.138209
0.995413, 0.0956746

0.323728, 0.139363
0.99531, 0.0967344

0.326047, 0.140514
0.995207, 0.097794

0.328357, 0.141662
0.995102, 0.0988535

0.330659, 0.142805
0.994996, 0.0999129

0.332953, 0.143946
0.994889, 0.100972

0.33524, 0.145083
0.994781, 0.102031

0.337518, 0.146217
0.994672, 0.10309

0.33979, 0.147347
0.994562, 0.104149

0.342053, 0.148474
0.99445, 0.105208

0.34431, 0.149598
0.994338, 0.106267

0.346559, 0.150719
0.994224, 0.107326

0.348801, 0.151837
0.994109, 0.108384

0.351035, 0.152951
0.993993, 0.109442

0.353263, 0.154063
0.993876, 0.110501

0.355484, 0.155171
0.993758, 0.111559

0.357698, 0.156277
0.993639, 0.112617

0.359906, 0.157379
0.993518, 0.113675

0.362107, 0.158479
0.993396, 0.114732

0.364301, 0.159576
0.993274, 0.11579

0.366489, 0.16067
0.99315, 0.116847

0.36867, 0.161761
0.993025, 0.117905

0.370845, 0.162849
0.992899, 0.118962

0.373014, 0.163934
0.992772, 0.120019

0.375177, 0.165017
0.992643, 0.121076

0.377333, 0.166097
0.992514, 0.122133

0.379484, 0.167175
0.992383, 0.123189

0.381629, 0.16825
0.992251, 0.124246

0.383767, 0.169322
0.992119, 0.125302

0.3859, 0.170392
0.991985, 0.126358

0.388028, 0.171459
0.99185, 0.127414

0.390149, 0.172523
0.991713, 0.12847

0.392265, 0.173585
0.991576, 0.129526

0.394376, 0.174645
0.991438, 0.130582

0.396481, 0.175702
0.991298, 0.131637

0.39858, 0.176757
0.991157, 0.132692

0.400675, 0.177809
0.991015, 0.133748

0.402763, 0.178859
0.990872, 0.134803

0.404847, 0.179907
0.990728, 0.135858

0.406926, 0.180952
0.990583, 0.136912

0.408999, 0.181995
0.990437, 0.137967

0.411067, 0.183036
0.990289, 0.139021

0.413131, 0.184074
0.990141, 0.140076

0.415189, 0.18511
0.989991, 0.14113

0.417242, 0.186144
0.98984, 0.142184

0.419291, 0.187176
0.989688, 0.143237

0.421334, 0.188206
0.989535, 0.144291

0.423373, 0.189233
0.989381, 0.145344

0.425408, 0.190259
0.989226, 0.146398

0.427437, 0.191282
0.989069, 0.147451

0.429462, 0.192303
0.988912, 0.148504

0.431482, 0.193322
0.988753, 0.149557

0.433498, 0.194339
0.988593, 0.150609

0.435509, 0.195354
0.988432, 0.151662

0.437516, 0.196367
0.98827, 0.152714

0.439518, 0.197378
0.988107, 0.153766

0.441517, 0.198387
0.987943, 0.154818

0.44351, 0.199394
0.987778, 0.15587

0.4455, 0.200399
0.987611, 0.156921

0.447485, 0.201402
0.987443, 0.157973

0.449466, 0.202403
0.987275, 0.159024

0.451443, 0.203402
0.987105, 0.160075

0.453415, 0.2044
0.986934, 0.161126

0.455384, 0.205395
0.986762, 0.162177

0.457349, 0.206389
0.986589, 0.163227

0.459309, 0.207381
0.986414, 0.164277

0.461266, 0.208371
0.986239, 0.165328

0.463218, 0.209359
0.986062, 0.166377

0.465167, 0.210346
0.985884, 0.167427

0.467112, 0.21133
0.985706, 0.168477

0.469053, 0.212313
0.985526, 0.169526

0.47099, 0.213294
0.985345, 0.170575

0.472924, 0.214274
0.985162, 0.171624

0.474853, 0.215251
0.984979, 0.172673

0.476779, 0.216227
0.984795, 0.173722

0.478702, 0.217202
0.984609, 0.17477

0.48062, 0.218174
0.984423, 0.175818

0.482535, 0.219145
0.984235, 0.176866

0.484447, 0.220114
0.984046, 0.177914

0.486355, 0.221082
0.983856, 0.178962

0.488259, 0.222048
0.983665, 0.180009

0.49016, 0.223012
0.983473, 0.181056

0.492057, 0.223975
0.983279, 0.182103

0.493951, 0.224936
0.983085, 0.18315

0.495842, 0.225896
0.982889, 0.184197

0.497729, 0.226854
0.982693, 0.185243

0.499613, 0.22781
0.982495, 0.186289

0.501493, 0.228765
0.982296, 0.187335

0.503371, 0.229718
0.982096, 0.188381

0.505245, 0.23067
0.981895, 0.189426

0.507115, 0.231621
0.981693, 0.190471

0.508983, 0.232569
0.981489, 0.191517

0.510847, 0.233517
0.981285, 0.192561

0.512708, 0.234463
0.981079, 0.193606

0.514566, 0.235407
0.980873, 0.19465

0.516421, 0.23635
0.980665, 0.195695

0.518272, 0.237291
0.980456, 0.196739

0.520121, 0.238231
0.980246, 0.197782

0.521967, 0.23917
0.980035, 0.198826

0.523809, 0.240107
0.979823, 0.199869

0.525649, 0.241043
0.979609, 0.200912

0.527485, 0.241977
0.979395, 0.201955

0.529319, 0.24291
0.979179, 0.202998

0.531149, 0.243841
0.978962, 0.20404

0.532977, 0.244772
0.978745, 0.205082

0.534802, 0.2457
0.978526, 0.206124

0.536624, 0.246628
0.978306, 0.207166

0.538443, 0.247554
0.978085, 0.208208

0.540259, 0.248479
0.977862, 0.209249

0.542073, 0.249402
0.977639, 0.21029

0.543884, 0.250324
0.977415, 0.21133

0.545691, 0.251245
0.977189, 0.212371

0.547497, 0.252164
0.976962, 0.213411

0.549299, 0.253082
0.976735, 0.214451

0.551099, 0.253999
0.976506, 0.215491

0.552896, 0.254915
0.976276, 0.216531

0.55469, 0.255829
0.976045, 0.21757

0.556482, 0.256742
0.975813, 0.218609

0.558271, 0.257654
0.975579, 0.219648

0.560057, 0.258565
0.975345, 0.220686

0.561841, 0.259474
0.975109, 0.221725

0.563622, 0.260382
0.974873, 0.222763

0.565401, 0.261289
0.974635, 0.223801

0.567177, 0.262194
0.974396, 0.224838

0.568951, 0.263099
0.974156, 0.225875

0.570722, 0.264002
0.973915, 0.226912

0.57249, 0.264904
0.973673, 0.227949

0.574257, 0.265805
0.97343, 0.228986

0.57602, 0.266704
0.973185, 0.230022

0.577781, 0.267603
0.97294, 0.231058

0.57954, 0.2685
0.972693, 0.232094

0.581297, 0.269396
0.972446, 0.233129

0.583051, 0.270291
0.972197, 0.234164

0.584802, 0.271185
0.971947, 0.235199

0.586552, 0.272077
0.971696, 0.236234

0.588299, 0.272969
0.971444, 0.237268

0.590043, 0.273859
0.971191, 0.238303

0.591785, 0.274749
0.970937, 0.239336

0.593525, 0.275637
0.970681, 0.24037

0.595263, 0.276524
0.970425, 0.241403

0.596999, 0.27741
0.970167, 0.242436

0.598732, 0.278294
0.969909, 0.243469

0.600463, 0.279178
0.969649, 0.244502

0.602192, 0.280061
0.969388, 0.245534

0.603918, 0.280942
0.969126, 0.246566

0.605642, 0.281823
0.968863, 0.247598

0.607365, 0.282702
0.968599, 0.248629

0.609085, 0.28358
0.968334, 0.24966

0.610802, 0.284458
0.968067, 0.250691

0.612518, 0.285334
0.9678, 0.251721

0.614232, 0.286209
0.967531, 0.252752

0.615943, 0.287083
0.967262, 0.253782

0.617653, 0.287956
0.966991, 0.254811

0.61936, 0.288828
0.966719, 0.255841

0.621065, 0.289699
0.966446, 0.25687

0.622768, 0.290569
0.966172, 0.257899

0.62447, 0.291438
0.965897, 0.258927

0.626169, 0.292306
0.965621, 0.259955

0.627866, 0.293173
0.965343, 0.260983

0.629561, 0.294039
0.965065, 0.262011

0.631254, 0.294904
0.964785, 0.263038

0.632945, 0.295768
0.964505, 0.264065

0.634635, 0.296631
0.964223, 0.265092

0.636322, 0.297493
0.96394, 0.266118

0.638007, 0.298354
0.963656, 0.267145

0.639691, 0.299214
0.963371, 0.26817

0.641372, 0.300074
0.963085, 0.269196

0.643052, 0.300932
0.962798, 0.270221

0.644729, 0.301789
0.96251, 0.271246

0.646405, 0.302645
0.962221, 0.272271

0.648079, 0.3035
0.96193, 0.273295

0.649751, 0.304355
0.961639, 0.274319

0.651422, 0.305208
0.961346, 0.275343

0.65309, 0.306061
0.961052, 0.276366

0.654757, 0.306912
0.960758, 0.277389

0.656422, 0.307763
0.960462, 0.278412

0.658085, 0.308612
0.960165, 0.279434

0.659746, 0.309461
0.959867, 0.280456

0.661406, 0.310309
0.959568, 0.281478

0.663064, 0.311156
0.959267, 0.2825

0.66472, 0.312002
0.958966, 0.283521

0.666374, 0.312847
0.958664, 0.284542

0.668027, 0.313692
0.95836, 0.285562

0.669678, 0.314535
0.958056, 0.286582

0.671327, 0.315377
0.95775, 0.287602

0.672974, 0.316219
0.957443, 0.288622

0.67462, 0.31706
0.957135, 0.289641

0.676265, 0.3179
0.956826, 0.29066

0.677907, 0.318739
0.956516, 0.291678

0.679548, 0.319577
0.956205, 0.292697

0.681187, 0.320414
0.955893, 0.293714

0.682825, 0.32125
0.95558, 0.294732

0.684461, 0.322086
0.955266, 0.295749

0.686096, 0.322921
0.95495, 0.296766

0.687729, 0.323754
0.954634, 0.297783

0.68936, 0.324587
0.954316, 0.298799

0.69099, 0.32542
0.953997, 0.299815

0.692618, 0.326251
0.953678, 0.30083

0.694245, 0.327081
0.953357, 0.301845

0.69587, 0.327911
0.953035, 0.30286

0.697494, 0.32874
0.952712, 0.303875

0.699116, 0.329568
0.952388, 0.304889

0.700737, 0.330395
0.952063, 0.305903

0.702356, 0.331221
0.951737, 0.306916

0.703974, 0.332047
0.951409, 0.307929

0.70559, 0.332871
0.951081, 0.308942

0.707205, 0.333695
0.950751, 0.309955

